DS,8-20-1985,139.66666666666666,NA,NA,NA,NA,NA,NA,NA,109.5,NA,NA,NA,NA,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA
DS,8-23-1979,143,NA,NA,90,NA,NA,NA,NA,120.5,81,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,8-26-1987,107.5,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,68,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,8-5-1978,104.8,165,NA,113.33333333333333,112,NA,NA,NA,95,99,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,NA,NA,NA,NA
DS,9-11-1983,141.5,140.66666666666666,NA,118,NA,NA,NA,NA,124,111.5,NA,124.5,122,NA,117,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,9-18-1982,125,110,NA,NA,NA,NA,NA,NA,118.5,124,NA,116,129,NA,106.66666666666667,127,114,112,NA,NA,NA,NA,NA,NA
DS,9-22-1985,143.5,NA,NA,NA,NA,NA,NA,NA,117,NA,NA,127.5,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,9-27-1987,130.5,132,NA,NA,NA,NA,NA,NA,124.5,NA,NA,161,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,9-4-1978,128.33333333333334,158,NA,124,120.5,NA,NA,NA,106.66666666666667,110,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA
DS,9-7-1986,134,128,NA,NA,NA,NA,NA,NA,118,NA,NA,139,NA,NA,137,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,9-8-1980,141,NA,NA,NA,NA,NA,NA,NA,132.66666666666666,NA,NA,NA,NA,NA,NA,141,NA,109,NA,NA,NA,NA,NA,NA
DS,1-16-1999,NA,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,1-25-1982,NA,85.5,NA,NA,NA,NA,NA,NA,NA,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,NA,NA,NA
DS,1-31-1998,NA,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,10-1-1981,NA,151,NA,NA,NA,NA,NA,NA,149.5,NA,NA,152,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,10-12-1980,NA,137,NA,NA,128,NA,NA,NA,131.5,NA,NA,NA,120.5,NA,NA,140,NA,110,NA,NA,NA,NA,NA,NA
DS,10-24-1982,NA,132.85714285714286,NA,NA,124,NA,132.25,NA,125.6,120,125.5,NA,123.5,NA,126,NA,NA,115.66666666666667,NA,112,NA,128.42857142857142,NA,NA
DS,10-24-1998,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,10-25-1997,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,10-8-1978,NA,149,NA,131,120,NA,NA,NA,117.5,106,NA,NA,NA,NA,NA,NA,106,121,NA,NA,NA,NA,NA,NA
DS,11-13-1983,NA,128,NA,NA,NA,NA,NA,NA,121.5,138,NA,121,120,NA,111.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,11-21-1998,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,11-22-1997,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,12-22-1998,NA,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,12-28-1997,NA,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,2-18-1978,NA,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,2-20-1999,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,3-11-1978,NA,153,NA,NA,NA,NA,122,NA,NA,NA,NA,NA,137,NA,NA,NA,NA,NA,NA,NA,NA,133,NA,NA
DS,3-14-1999,NA,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,3-29-1982,NA,129,NA,NA,143,NA,113.5,NA,NA,NA,NA,136,NA,NA,106,116,NA,NA,NA,NA,NA,NA,NA,NA
DS,4-17-1999,NA,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,4-19-1988,NA,128,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,4-6-1981,NA,121.7,NA,NA,130.25,NA,NA,NA,126,122.33333333333333,NA,108.8,NA,NA,105.66666666666667,NA,120.58333333333333,NA,NA,NA,NA,NA,NA,NA
DS,4-8-1978,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,5-15-1999,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,5-6-1978,NA,149,NA,NA,NA,NA,123,NA,NA,73,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,102.5,NA,NA
DS,6-12-1999,NA,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,6-2-1980,NA,102,NA,NA,NA,NA,NA,NA,NA,NA,126,NA,95.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,6-27-1998,NA,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,7-18-1998,NA,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,7-25-1979,NA,80,NA,NA,133,NA,NA,NA,NA,NA,NA,126,NA,NA,98,108,NA,109,NA,NA,122,NA,NA,NA
DS,7-29-1997,NA,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,7-8-1981,NA,144,NA,NA,84,NA,NA,NA,105,102.66666666666667,NA,134,99.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,7-9-1997,NA,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,9-20-1998,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,9-27-1997,NA,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,5-25-1980,NA,NA,106.4,117.25,NA,NA,NA,NA,78.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,1-11-1989,NA,NA,NA,NA,NA,NA,NA,NA,141,NA,NA,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,1-16-1980,NA,NA,NA,NA,NA,NA,NA,NA,128.33333333333334,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,120
DS,1-29-1979,NA,NA,NA,NA,145,NA,NA,NA,126,125,NA,NA,NA,NA,NA,NA,NA,142,NA,NA,NA,NA,NA,NA
DS,1-30-1990,NA,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,1-7-1990,NA,NA,NA,NA,NA,NA,NA,NA,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,10-25-1979,NA,NA,NA,NA,127,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,135,133,NA,NA,NA,NA,NA,122
DS,10-8-1989,NA,NA,NA,NA,NA,NA,NA,NA,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,10-9-1988,NA,NA,NA,NA,NA,NA,NA,NA,125,NA,NA,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,11-13-1977,NA,NA,NA,NA,NA,NA,NA,NA,111,NA,NA,NA,NA,NA,124,NA,NA,113,NA,NA,125,NA,NA,NA
DS,11-17-1979,NA,NA,NA,NA,136,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,141,NA,NA,130,NA,NA,124
DS,11-5-1978,NA,NA,NA,132,120,NA,NA,NA,111,108,NA,NA,NA,NA,NA,NA,107,121,NA,NA,NA,NA,NA,NA
DS,11-5-1989,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,11-6-1988,NA,NA,NA,NA,NA,NA,NA,NA,126,NA,NA,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,12-11-1977,NA,NA,NA,139,NA,NA,NA,NA,120.66666666666667,NA,NA,134.5,NA,NA,128.25,112,NA,114,NA,NA,115,NA,NA,NA
DS,12-14-1988,NA,NA,NA,NA,NA,NA,NA,NA,145,NA,NA,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,12-3-1978,NA,NA,NA,142,125,NA,NA,NA,118,112,NA,NA,NA,NA,NA,NA,111,120,NA,NA,NA,NA,NA,NA
DS,12-5-1989,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,2-19-1978,NA,NA,NA,114,NA,NA,NA,NA,124,NA,NA,143,NA,NA,NA,NA,NA,NA,NA,NA,137,NA,NA,NA
DS,2-22-1988,NA,NA,NA,NA,NA,NA,NA,NA,136,NA,NA,160,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,2-23-1982,NA,NA,NA,NA,NA,NA,NA,NA,128,105.33333333333333,NA,NA,NA,NA,108,NA,138,76,NA,NA,NA,NA,NA,NA
DS,2-25-1990,NA,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,3-12-1978,NA,NA,NA,110.33333333333333,NA,NA,NA,NA,132,NA,NA,NA,NA,NA,138,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,3-14-1989,NA,NA,NA,NA,NA,NA,NA,NA,133,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,3-21-1988,NA,NA,NA,NA,NA,NA,NA,NA,142,NA,NA,153,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,3-22-1980,NA,NA,NA,NA,184,NA,NA,NA,101,138,NA,NA,NA,NA,NA,NA,90,97,NA,NA,NA,NA,NA,103.5
DS,3-30-1990,NA,NA,NA,NA,NA,NA,NA,NA,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,4-1-1989,NA,NA,NA,NA,NA,NA,NA,NA,146,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,4-10-1984,NA,NA,NA,NA,NA,NA,NA,NA,126,NA,NA,NA,118.5,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,4-18-1980,NA,NA,NA,NA,118.33333333333333,NA,NA,NA,121.25,141,NA,NA,NA,NA,NA,NA,96,115,NA,NA,NA,NA,NA,160
DS,4-26-1990,NA,NA,NA,NA,NA,NA,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,4-29-1979,NA,NA,NA,119,99,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,116,64,NA,NA,NA,NA,NA,NA
DS,4-9-1978,NA,NA,NA,110.33333333333333,NA,NA,NA,NA,114,NA,NA,145,NA,NA,112.66666666666667,NA,NA,116,NA,NA,142,NA,NA,NA
DS,5-13-1984,NA,NA,NA,NA,NA,NA,NA,NA,126.5,NA,NA,122.5,126,NA,133,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,5-15-1988,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,5-18-1978,NA,NA,NA,NA,120,NA,NA,NA,99.25,NA,NA,NA,NA,NA,107.5,NA,NA,121,NA,NA,123,NA,NA,NA
DS,5-18-1980,NA,NA,NA,79,102.4,NA,NA,NA,110.2,138,NA,134,NA,NA,NA,NA,98,102,NA,NA,NA,NA,NA,NA
DS,5-25-1990,NA,NA,NA,NA,NA,NA,NA,NA,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,5-28-1984,NA,NA,NA,NA,NA,NA,NA,NA,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,6-12-1988,NA,NA,NA,NA,NA,NA,NA,NA,122.5,NA,NA,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,6-22-1990,NA,NA,NA,NA,NA,NA,NA,NA,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,7-15-1988,NA,NA,NA,NA,NA,NA,NA,NA,121,NA,NA,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,7-22-1980,NA,NA,NA,NA,NA,NA,NA,NA,117.5,NA,NA,NA,NA,NA,NA,134,NA,95,NA,NA,NA,NA,NA,NA
DS,7-22-1990,NA,NA,NA,NA,NA,NA,NA,NA,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,7-26-1979,NA,NA,NA,NA,NA,NA,NA,NA,109.5,59,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,7-30-1981,NA,NA,NA,NA,92,NA,NA,NA,117.5,114.5,NA,NA,86.5,NA,NA,NA,NA,114,NA,NA,NA,NA,NA,NA
DS,8-1-1984,NA,NA,NA,NA,NA,NA,NA,NA,126.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,8-10-1988,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,8-17-1990,NA,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,9-23-1979,NA,NA,NA,NA,NA,NA,NA,NA,126.5,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,119
DS,1-10-1978,NA,NA,NA,128.5,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,11-14-1977,NA,NA,NA,126.33333333333333,NA,NA,NA,NA,NA,NA,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,5-17-1978,NA,NA,NA,97,NA,NA,130,NA,NA,78.5,NA,NA,NA,NA,NA,102,NA,NA,NA,NA,NA,116,NA,NA
DS,7-4-1979,NA,NA,NA,111,85.66666666666667,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,79,95,NA,NA,NA,NA,NA,NA
DS,3-8-1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,NA,NA,NA,NA,NA,119,NA,NA,NA,NA,NA,12,NA,NA
DS,4-20-1985,NA,NA,NA,NA,NA,NA,117.5,NA,NA,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,7-7-1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,117.5,103.66666666666667,NA,109,102.5,NA,NA,NA,NA,126,115.66666666666667,NA,NA
DS,8-15-1982,NA,NA,NA,NA,113.66666666666667,NA,125,NA,NA,115.66666666666667,NA,NA,NA,NA,99,116.5,NA,NA,NA,NA,NA,115.25,NA,NA
DS,8-31-1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,NA,NA,NA,NA,NA,NA,NA,126,NA,NA,NA,NA,NA,NA
DS,9-30-1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,NA,NA,NA,NA,NA,NA,140,144,NA,NA,NA,NA,NA,NA
DS,1-11-1981,NA,NA,NA,NA,130,NA,158,NA,NA,NA,NA,139.5,NA,NA,130,NA,120,NA,NA,NA,132,133.5,NA,NA
DS,1-28-1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,10-21-1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,10-24-1979,NA,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,120,123.33333333333333,NA,137,NA,NA,NA,NA,NA,139.5,143,NA,NA
DS,10-7-1978,NA,NA,NA,NA,NA,NA,131,NA,NA,NA,NA,123.5,114.5,NA,113,120,NA,NA,NA,NA,127.5,118,NA,NA
DS,12-16-1980,NA,NA,NA,NA,128.33333333333334,NA,143.66666666666666,NA,NA,NA,NA,130,NA,NA,126,133,143.33333333333334,NA,NA,NA,123.25,136,130.5,NA
DS,12-2-1978,NA,NA,NA,NA,NA,NA,136,NA,NA,NA,NA,122,114.5,NA,NA,116,NA,NA,NA,NA,119,125,NA,NA
DS,12-31-1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.5,140,NA,110,NA,153,111,NA,NA,NA,NA,NA,NA
DS,12-31-1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,2-17-1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,100.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,2-24-1979,NA,NA,NA,NA,NA,NA,131,NA,NA,NA,NA,109,124,NA,NA,123,NA,NA,NA,NA,125,127,NA,NA
DS,2-24-1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,103,NA,NA,NA,NA,NA,NA,NA,128,142,NA,NA
DS,2-5-1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,3-8-1981,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,138.5,NA,NA,135,NA,86,NA,NA,NA,140.33333333333334,126,NA,NA
DS,4-18-1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,5-11-1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,5-29-1979,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,NA,135,99.33333333333333,NA,NA,91,NA,NA,NA,NA,103.5,66.25,NA,NA
DS,6-22-1980,NA,NA,NA,NA,103.66666666666667,NA,126.33333333333333,NA,NA,NA,NA,133,99,NA,81.5,NA,NA,NA,NA,NA,126.5,115.33333333333333,NA,NA
DS,6-4-1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,6-8-1978,NA,NA,NA,NA,NA,NA,124,NA,NA,NA,NA,117.5,91.8,NA,108.5,93.25,NA,NA,NA,NA,128,112,NA,NA
DS,7-21-1980,NA,NA,NA,NA,91.5,NA,NA,NA,NA,NA,NA,135,NA,NA,102,NA,NA,NA,NA,NA,123.5,125.5,NA,NA
DS,7-3-1979,NA,NA,NA,NA,NA,NA,99.5,NA,NA,NA,NA,128,99.25,NA,91,105,NA,NA,NA,NA,143,120,NA,NA
DS,7-4-1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,8-13-1980,NA,NA,NA,NA,119.5,NA,134,NA,NA,NA,NA,134,NA,NA,111.5,NA,NA,NA,NA,NA,133.5,114,NA,NA
DS,8-22-1979,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,125,NA,NA,NA,119,NA,NA,NA,NA,125,NA,NA,NA
DS,8-4-1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,139,NA,117,106.66666666666667,NA,NA,NA,NA,130.5,115,NA,NA
DS,9-12-1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,9-22-1979,NA,NA,NA,NA,NA,NA,153,NA,NA,NA,NA,122,106,NA,NA,131,NA,NA,NA,NA,118,138,NA,NA
DS,9-3-1978,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,128,115.66666666666667,NA,118,110.33333333333333,NA,NA,NA,NA,129,121,NA,NA
DS,9-30-1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,9-7-1980,NA,NA,NA,NA,115,NA,150,NA,NA,NA,NA,134,116,NA,131,NA,108,NA,NA,NA,129,117.66666666666667,NA,NA
DS,1-15-1980,NA,NA,NA,NA,132,NA,150,NA,NA,NA,NA,NA,125,NA,132,131,NA,NA,NA,NA,NA,142,NA,NA
DS,1-24-1982,NA,NA,NA,NA,120,NA,190,NA,NA,NA,NA,NA,151,NA,149,NA,NA,NA,NA,NA,NA,133,NA,NA
DS,1-8-1978,NA,NA,NA,NA,NA,NA,122,NA,NA,NA,NA,NA,119.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,11-18-1979,NA,NA,NA,NA,NA,NA,154,NA,NA,NA,NA,NA,110.33333333333333,NA,134,125.5,NA,NA,NA,NA,134,142,NA,NA
DS,12-10-1977,NA,NA,NA,NA,NA,NA,116,NA,NA,NA,NA,NA,118.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS,1-12-1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.5,121,125,117,NA,NA,130,134.5,NA,NA
DS,1-31-1981,NA,NA,NA,NA,132.66666666666666,NA,158,NA,NA,NA,NA,NA,NA,NA,130,132,90,NA,NA,NA,142.33333333333334,134,NA,NA
DS,10-25-1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,138,135,NA,158,NA,NA,NA,NA
DS,3-14-1983,NA,NA,NA,NA,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,122.5,125,NA,NA,NA,124,160,NA,NA
DS,4-28-1982,NA,NA,NA,NA,111,NA,54,NA,NA,NA,NA,NA,NA,NA,79,114,110,NA,NA,NA,NA,115.5,NA,NA
DS,5-21-1982,NA,NA,NA,NA,84.4,NA,97,NA,NA,NA,NA,NA,NA,NA,103,113,133,NA,NA,NA,NA,99.5,NA,NA
DS,5-3-1981,NA,NA,NA,NA,133.5,NA,133.5,NA,NA,NA,NA,NA,NA,NA,129,136,151,NA,NA,NA,118.66666666666667,126,NA,NA
DS,6-29-1982,NA,NA,NA,NA,109,NA,113,NA,NA,NA,NA,NA,NA,NA,94.8,113,116,NA,NA,NA,NA,103.5,NA,NA
DS,6-5-1981,NA,NA,NA,NA,130,NA,122.33333333333333,NA,NA,NA,NA,NA,NA,NA,133,138,132,NA,NA,NA,105.5,123.33333333333333,NA,NA
DS,7-26-1982,NA,NA,NA,NA,104.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.33333333333333,103,NA,98,NA,NA,NA,NA,NA,NA
DS,10-24-1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,137,NA,NA
DS,11-12-1983,NA,NA,NA,NA,116,NA,137.5,NA,NA,NA,NA,NA,NA,NA,NA,126.66666666666667,122,105,NA,NA,123,120,NA,NA
DS,11-16-1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,NA,NA,NA,NA,NA,118,NA,NA
DS,11-22-1981,NA,NA,NA,NA,154,NA,166,NA,NA,NA,NA,NA,NA,NA,NA,161,NA,NA,NA,NA,170,145.33333333333334,NA,NA
DS,12-7-1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,NA,NA,NA,NA,NA,NA,NA,NA
DS,12-8-1983,NA,NA,NA,NA,121,NA,132,NA,NA,NA,NA,NA,NA,NA,NA,130,129,124,NA,NA,130,119,NA,NA
DS,2-22-1982,NA,NA,NA,NA,135,NA,158,NA,NA,NA,NA,NA,NA,NA,NA,122,NA,NA,NA,NA,150,121.33333333333333,NA,NA
DS,2-26-1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,122,NA,NA,NA
DS,2-4-1984,NA,NA,NA,NA,113,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,127,142.5,NA,NA,NA,NA,115.5,NA,NA
DS,3-12-1984,NA,NA,NA,NA,129.5,NA,118,NA,NA,NA,NA,NA,NA,NA,NA,138.5,138,NA,NA,NA,126,127.5,NA,NA
DS,4-12-1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,125,NA,NA
DS,4-16-1983,NA,NA,NA,NA,97.25,NA,143,NA,NA,NA,NA,NA,NA,NA,NA,116.5,116,120,NA,NA,130,117,NA,NA
DS,4-9-1984,NA,NA,NA,NA,130,NA,138,NA,NA,NA,NA,NA,NA,NA,NA,135,134,NA,NA,NA,121,121.75,NA,NA
DS,5-10-1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,NA,NA,NA,NA,114,NA,NA
DS,5-14-1983,NA,NA,NA,NA,86,NA,133,NA,NA,NA,NA,NA,NA,NA,NA,124,121,119,NA,NA,125,126.16666666666667,NA,NA
DS,6-17-1983,NA,NA,NA,NA,64,NA,121.5,NA,NA,NA,NA,NA,NA,NA,NA,131,NA,117,NA,NA,126,127.25,NA,NA
DS,6-4-1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,NA,NA,NA,NA,NA,NA,NA,NA
DS,7-16-1983,NA,NA,NA,NA,76,NA,137,NA,NA,NA,NA,NA,NA,NA,NA,130,122.5,NA,NA,NA,123,135,NA,108
DS,7-3-1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,NA,NA,NA,64,NA,NA
DS,7-31-1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,NA,NA,NA,NA,148,127,NA,NA
